price,milage,model,make,transmission,fuel,Num_Cyl,year,body_style
10899,25788,Sentra,Nissan,Automatic,Gasoline,4,2015,Sedan
29788,54666,Tundra,Toyota,Automatic,Gasoline,8,2015,Pickup
16345,13450,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
20488,20292,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
26688,33361,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
34980,37521,Tundra,Toyota,Automatic,Gasoline,8,2016,Pickup
31988,25084,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
15904,17341,Civic,Honda,Automatic,Gasoline,4,2016,Sedan
25500,47651,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
25998,15474,Titan,Nissan,Automatic,Gasoline,8,2017,Pickup
20295,20000,Accord,Honda,Automatic,Gasoline,6,2015,Sedan
13395,55579,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
16462,20876,Civic,Honda,Automatic,Gasoline,4,2015,Coupe
22000,37656,Murano,Nissan,Automatic,Gasoline,6,2016,SUV
13664,22760,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
12777,32655,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
15900,25308,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
34000,17681,4Runner,Toyota,Automatic,Gasoline,6,2016,SUV
14495,74041,AccordCrosstour,Honda,Automatic,Gasoline,4,2013,SUV
15000,53166,Accord,Honda,Automatic,Gasoline,4,2014,Sedan
20999,17651,Tacoma,Toyota,Automatic,Gasoline,4,2014,Pickup
5988,110124,Camry,Toyota,Automatic,Gasoline,4,2006,Sedan
6856,92025,Versa,Nissan,Automatic,Gasoline,4,2013,Sedan
17740,33749,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
5395,164410,Highlander,Toyota,Automatic,Gasoline,6,2005,SUV
21640,9330,HR-V,Honda,Automatic,Gasoline,4,2016,SUV
13199,13659,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
4900,228833,Civic,Honda,Automatic,Gasoline,4,2008,Sedan
11998,75130,Civic,Honda,Automatic,Gasoline,4,2013,Coupe
16850,41731,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
16739,12735,Civic,Honda,Automatic,Gasoline,4,2017,Sedan
19488,24562,Frontier,Nissan,Automatic,Gasoline,6,2016,Pickup
13899,10386,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
21488,9985,Tacoma,Toyota,Automatic,Gasoline,4,2015,Pickup
8994,49322,Sentra,Nissan,Automatic,Gasoline,4,2014,Sedan
13498,30450,Civic,Honda,Automatic,Gasoline,4,2015,Coupe
13899,57206,Civic,Honda,Automatic,Gasoline,4,2016,Sedan
16987,19885,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
15500,31141,Camry,Toyota,Automatic,Gasoline,4,2016,Sedan
18245,76230,Titan,Nissan,Automatic,Gasoline,8,2012,Pickup
7400,75684,Civic,Honda,Automatic,Gasoline,4,2007,Sedan
9988,45079,Sentra,Nissan,Automatic,Gasoline,4,2013,Sedan
15499,29692,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
17495,50315,Frontier,Nissan,Automatic,Gasoline,6,2013,Pickup
7499,157227,Accord,Honda,Automatic,Gasoline,4,2011,Sedan
26885,40109,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
15580,46222,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
16173,23682,Civic,Honda,Automatic,Gasoline,4,2016,Sedan
7495,116310,Sequoia,Toyota,Automatic,Gasoline,8,2003,SUV
27938,26720,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
22499,43492,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
27603,54775,Tundra,Toyota,Automatic,Gasoline,8,2013,Pickup
19500,29040,Pathfinder,Nissan,Automatic,Gasoline,6,2013,SUV
10299,55665,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
9800,83021,Rogue,Nissan,Automatic,Gasoline,4,2013,SUV
35795,24777,Tundra,Toyota,Automatic,Gasoline,8,2016,Pickup
12850,46638,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
9750,93777,Accord,Honda,Automatic,Gasoline,6,2011,Sedan
14531,15092,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
15399,34082,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
14981,42205,Prius,Toyota,Automatic,Hybrid,4,2013,Hatchback
10399,31879,Sentra,Nissan,Automatic,Gasoline,4,2014,Sedan
12899,14282,Sentra,Nissan,Automatic,Gasoline,4,2016,Sedan
17498,4,Corolla,Toyota,Automatic,Gasoline,4,2018,Sedan
8650,22600,Versa,Nissan,Automatic,Gasoline,4,2015,Sedan
13997,16272,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
7200,107487,Xterra,Nissan,Automatic,Gasoline,6,2006,SUV
9500,52000,Altima,Nissan,Automatic,Gasoline,4,2013,Sedan
7988,44099,Versa,Nissan,Manual,Gasoline,4,2015,Sedan
12000,15067,Sentra,Nissan,Automatic,Gasoline,4,2017,Sedan
4995,133008,Matrix,Toyota,Automatic,Gasoline,4,2003,Wagon
8995,24203,Versa,Nissan,Automatic,Gasoline,4,2016,Sedan
27000,48489,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
8900,106295,Accord,Honda,Automatic,Gasoline,4,2010,Coupe
21399,9670,Accord,Honda,Automatic,Gasoline,4,2016,Sedan
25000,12892,Accord,Honda,Automatic,Gasoline,6,2016,Sedan
20998,2131,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
11899,34530,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
20891,12412,Frontier,Nissan,Automatic,Gasoline,6,2017,Pickup
23683,7164,RAV4,Toyota,Automatic,Gasoline,4,2017,SUV
11995,24054,Sentra,Nissan,Automatic,Gasoline,4,2016,Sedan
10450,59555,Civic,Honda,Automatic,Gasoline,4,2012,Sedan
14999,1868,Sentra,Nissan,Automatic,Gasoline,4,2017,Sedan
26499,21872,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
12995,80525,Venza,Toyota,Automatic,Gasoline,6,2009,Wagon
6495,90861,Matrix,Toyota,Manual,Gasoline,4,2009,Wagon
25888,24015,Odyssey,Honda,Automatic,Gasoline,6,2016,Minivan
6995,153261,Pilot,Honda,Automatic,Gasoline,6,2006,SUV
9995,89805,Rogue,Nissan,Automatic,Gasoline,4,2013,SUV
18985,93762,Highlander,Toyota,Automatic,Gasoline,6,2014,SUV
13995,57790,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
16974,13106,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
19992,38005,Maxima,Nissan,Automatic,Gasoline,6,2017,Sedan
13298,13665,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
10399,35399,Sentra,Nissan,Automatic,Gasoline,4,2016,Sedan
11485,110317,Pathfinder,Nissan,Automatic,Gasoline,6,2011,SUV
9399,9242,VersaNote,Nissan,Manual,Gasoline,4,2016,Hatchback
21500,75070,4Runner,Toyota,Automatic,Gasoline,6,2011,SUV
13392,48140,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
13989,0,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
10888,82762,Juke,Nissan,Automatic,Gasoline,4,2013,SUV
29995,17769,Titan,Nissan,Automatic,Gasoline,8,2017,Pickup
19980,89924,Tundra,Toyota,Automatic,Gasoline,8,2014,Pickup
25981,19454,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
18978,30022,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
12999,49329,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
11899,32320,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
11399,37799,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
18400,38640,HR-V,Honda,Automatic,Gasoline,4,2016,SUV
13000,84860,Highlander,Toyota,Automatic,Gasoline,4,2010,SUV
11736,35189,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
8998,48921,VersaNote,Nissan,Automatic,Gasoline,4,2015,Hatchback
16750,34523,Accord,Honda,Automatic,Gasoline,4,2015,Coupe
12998,113196,Priusv,Toyota,Automatic,Hybrid,4,2014,Wagon
14000,82964,Camry,Toyota,Automatic,Gasoline,4,2016,Sedan
24899,11932,Pathfinder,Nissan,Automatic,Gasoline,6,2017,SUV
16987,27607,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
17177,58616,CR-V,Honda,Automatic,Gasoline,4,2014,SUV
10900,44000,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
18516,20578,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
28000,58889,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
13477,16079,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
7995,146488,CR-V,Honda,Automatic,Gasoline,4,2007,SUV
25466,43199,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
4799,131901,Accord,Honda,Automatic,Gasoline,4,2004,Sedan
11399,43916,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
19995,14811,Rogue,Nissan,Automatic,Gasoline,4,2017,SUV
14899,35562,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
9950,72668,Altima,Nissan,Automatic,Gasoline,4,2013,Sedan
16495,48844,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
10975,43056,Sentra,Nissan,Automatic,Gasoline,4,2015,Sedan
22900,24286,Sienna,Toyota,Automatic,Gasoline,6,2014,Minivan
15500,19068,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
11550,76000,Quest,Nissan,Automatic,Gasoline,6,2012,Minivan
16495,17953,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
13980,58965,Civic,Honda,Manual,Gasoline,4,2012,Sedan
19000,24401,Accord,Honda,Automatic,Gasoline,4,2016,Sedan
18986,24044,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
10995,63301,Corolla,Toyota,Manual,Gasoline,4,2014,Sedan
12988,41845,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
21900,36650,Odyssey,Honda,Automatic,Gasoline,6,2016,Minivan
8995,103043,Camry,Toyota,Automatic,Gasoline,4,2011,Sedan
22456,12858,HR-V,Honda,Automatic,Gasoline,4,2017,SUV
26980,35117,Tundra,Toyota,Automatic,Gasoline,8,2015,Pickup
9495,48573,Sentra,Nissan,Automatic,Gasoline,4,2013,Sedan
7995,90690,Fit,Honda,Automatic,Gasoline,4,2012,Hatchback
9800,32000,Versa,Nissan,Automatic,Gasoline,4,2017,Sedan
15948,11667,Civic,Honda,Automatic,Gasoline,4,2015,Coupe
15892,30651,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
8700,113780,Avalon,Toyota,Automatic,Gasoline,6,2009,Sedan
8493,163783,4Runner,Toyota,Automatic,Gasoline,6,2007,SUV
24204,43584,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
7300,134000,Highlander,Toyota,Automatic,Gasoline,6,2005,SUV
13200,41709,Fit,Honda,Automatic,Gasoline,4,2016,Hatchback
10688,102815,CR-V,Honda,Automatic,Gasoline,4,2010,SUV
29995,14450,Titan,Nissan,Automatic,Gasoline,8,2017,Pickup
4999,167000,4Runner,Toyota,Automatic,Gasoline,6,2004,SUV
12399,35776,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
12899,27651,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
11399,10622,Sentra,Nissan,Automatic,Gasoline,4,2015,Sedan
14987,37336,Accord,Honda,Automatic,Gasoline,4,2015,Coupe
6488,105612,Versa,Nissan,Manual,Gasoline,4,2014,Sedan
11888,65688,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
14489,28292,Juke,Nissan,Automatic,Gasoline,4,2016,SUV
16444,44853,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
10495,35323,Sentra,Nissan,Automatic,Gasoline,4,2014,Sedan
21950,34415,Highlander,Toyota,Automatic,Gasoline,4,2015,SUV
10399,20601,Sentra,Nissan,Automatic,Gasoline,4,2015,Sedan
25000,30988,Tacoma,Toyota,Automatic,Gasoline,6,2016,Pickup
11399,22764,Sentra,Nissan,Automatic,Gasoline,4,2015,Sedan
15889,55389,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
6999,113536,Avalon,Toyota,Automatic,Gasoline,6,2006,Sedan
14673,17492,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
17995,68860,Highlander,Toyota,Automatic,Gasoline,6,2010,SUV
16799,48428,S2000,Honda,Manual,Gasoline,4,2000,Convertible
12399,31553,Camry,Toyota,Automatic,Gasoline,4,2014,Sedan
35998,6637,Tundra,Toyota,Automatic,Gasoline,8,2015,Pickup
15690,40782,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
12900,46617,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
21940,9470,Tacoma,Toyota,Automatic,Gasoline,4,2017,Pickup
13980,63686,Accord,Honda,Automatic,Gasoline,4,2014,Sedan
7988,97774,Sentra,Nissan,Automatic,Gasoline,4,2013,Sedan
21981,53805,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
16588,38974,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
7188,105724,Sentra,Nissan,Automatic,Gasoline,4,2013,Sedan
16734,32260,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
19642,41801,Odyssey,Honda,Automatic,Gasoline,6,2016,Minivan
11399,27675,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
9399,42984,Sentra,Nissan,Automatic,Gasoline,4,2014,Sedan
11800,41600,Sentra,Nissan,Automatic,Gasoline,4,2015,Sedan
14711,91488,Titan,Nissan,Automatic,Gasoline,8,2010,Pickup
16900,21968,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
11777,112489,Maxima,Nissan,Automatic,Gasoline,6,2014,Sedan
16480,99742,Tacoma,Toyota,Automatic,Gasoline,6,2009,Pickup
13499,38413,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
17399,22763,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
5988,154766,Rogue,Nissan,Automatic,Gasoline,4,2009,SUV
21998,38931,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
4995,184886,Prius,Toyota,Automatic,Hybrid,4,2007,Hatchback
6950,106406,Yaris,Toyota,Automatic,Gasoline,4,2013,Hatchback
4999,163821,Civic,Honda,Automatic,Gasoline,4,2006,Sedan
19480,65517,Tundra,Toyota,Automatic,Gasoline,8,2011,Pickup
14995,49324,Tacoma,Toyota,Automatic,Gasoline,4,2014,Pickup
4000,193135,Prius,Toyota,Automatic,Hybrid,4,2007,Hatchback
14999,24702,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
13999,34166,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
6000,132394,Odyssey,Honda,Automatic,Gasoline,6,2005,Minivan
10999,86117,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
20995,15997,Frontier,Nissan,Automatic,Gasoline,6,2017,Pickup
6900,110000,Highlander,Toyota,Automatic,Gasoline,6,2003,SUV
6995,128121,Rogue,Nissan,Automatic,Gasoline,4,2008,SUV
15545,30378,Priusc,Toyota,Automatic,Hybrid,4,2015,Hatchback
15999,35087,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
16000,36978,Accord,Honda,Automatic,Gasoline,4,2016,Sedan
16000,8382,Corolla,Toyota,Automatic,Gasoline,4,2017,Sedan
19719,27589,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
10995,79037,Maxima,Nissan,Automatic,Gasoline,6,2010,Sedan
22793,59865,Odyssey,Honda,Automatic,Gasoline,6,2014,Minivan
16888,5467,Fit,Honda,Automatic,Gasoline,4,2016,Hatchback
11988,73110,Camry,Toyota,Automatic,Gasoline,4,2014,Sedan
4900,101985,CamrySolara,Toyota,Automatic,Gasoline,4,2005,Coupe
14259,30415,Fit,Honda,Automatic,Gasoline,4,2015,Hatchback
25000,16977,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
15980,49385,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
13347,96831,Highlander,Toyota,Automatic,Hybrid,6,2009,SUV
14899,24227,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
11800,65807,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
4499,119426,Sentra,Nissan,Automatic,Gasoline,4,2009,Sedan
12887,109135,Frontier,Nissan,Automatic,Gasoline,6,2010,Pickup
25888,33860,Odyssey,Honda,Automatic,Gasoline,6,2016,Minivan
10249,71116,Altima,Nissan,Automatic,Gasoline,4,2013,Sedan
19500,69750,Frontier,Nissan,Automatic,Gasoline,6,2015,Pickup
15499,32081,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
13395,18013,YarisiA,Toyota,Automatic,Gasoline,4,2017,Sedan
19981,48875,Avalon,Toyota,Automatic,Hybrid,4,2014,Sedan
9800,113880,Venza,Toyota,Automatic,Gasoline,4,2010,Wagon
20980,30810,Frontier,Nissan,Automatic,Gasoline,6,2016,Pickup
17888,29901,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
13974,43959,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
10500,100849,CR-V,Honda,Automatic,Gasoline,4,2010,SUV
4995,103486,Quest,Nissan,Automatic,Gasoline,6,2004,Minivan
24998,56817,Tacoma,Toyota,Automatic,Gasoline,6,2015,Pickup
12990,84300,Priusv,Toyota,Automatic,Hybrid,4,2014,Wagon
14800,47762,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
31791,19047,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
4494,155946,Camry,Toyota,Automatic,Gasoline,4,2006,Sedan
27000,9751,Accord,Honda,Automatic,Gasoline,6,2017,Sedan
12888,3168,Sentra,Nissan,Automatic,Gasoline,4,2017,Sedan
14988,21819,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
27495,45581,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
12499,93410,Sienna,Toyota,Automatic,Gasoline,6,2013,Minivan
9995,105784,Pilot,Honda,Automatic,Gasoline,6,2008,SUV
6000,136000,Z,Nissan,Automatic,Gasoline,6,2005,Convertible
16999,98305,Odyssey,Honda,Automatic,Gasoline,6,2014,Minivan
18960,29397,PriusPlug-in,Toyota,Automatic,Hybrid,4,2015,Hatchback
15998,33825,Accord,Honda,Automatic,Gasoline,4,2015,Coupe
13995,84328,Avalon,Toyota,Automatic,Gasoline,6,2013,Sedan
8100,132861,Murano,Nissan,Automatic,Gasoline,6,2010,SUV
26588,29840,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
12988,43998,Juke,Nissan,Automatic,Gasoline,4,2016,SUV
9999,47910,VersaNote,Nissan,Automatic,Gasoline,4,2016,Hatchback
13999,37910,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
11993,32710,Sentra,Nissan,Automatic,Gasoline,4,2016,Sedan
16100,20293,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
13999,34032,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
12788,42102,Juke,Nissan,Automatic,Gasoline,4,2016,SUV
15500,29691,Civic,Honda,Automatic,Gasoline,4,2016,Sedan
15998,74197,Pathfinder,Nissan,Automatic,Gasoline,6,2016,SUV
7499,156910,Camry,Toyota,Automatic,Gasoline,6,2010,Sedan
13899,40194,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
19399,21404,Accord,Honda,Automatic,Gasoline,6,2015,Sedan
13988,40418,Civic,Honda,Automatic,Gasoline,4,2015,Coupe
10995,40779,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
27899,26150,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
15491,16326,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
19220,41959,Highlander,Toyota,Automatic,Gasoline,6,2012,SUV
9924,39481,Sentra,Nissan,Automatic,Gasoline,4,2013,Sedan
12711,44405,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
11900,41366,Rogue,Nissan,Automatic,Gasoline,4,2013,SUV
5999,72789,Matrix,Toyota,Automatic,Gasoline,4,2007,Wagon
14899,31383,CR-V,Honda,Automatic,Gasoline,4,2014,SUV
17445,7092,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
20900,12180,RAV4,Toyota,Automatic,Gasoline,4,2017,SUV
37000,27078,Tundra,Toyota,Automatic,Gasoline,8,2015,Pickup
10984,71164,Quest,Nissan,Automatic,Gasoline,6,2013,Minivan
24987,47564,Tundra,Toyota,Automatic,Gasoline,8,2015,Pickup
5999,155239,Camry,Toyota,Automatic,Hybrid,4,2008,Sedan
26600,49585,Highlander,Toyota,Automatic,Gasoline,6,2014,SUV
24442,18949,RAV4,Toyota,Automatic,Gasoline,4,2016,SUV
15695,24293,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
18499,88233,Tundra,Toyota,Automatic,Gasoline,8,2013,Pickup
10988,50180,Corolla,Toyota,Automatic,Gasoline,4,2013,Sedan
10899,39036,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
19000,2773,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
11888,66543,Rogue,Nissan,Automatic,Gasoline,4,2014,SUV
7980,47422,Versa,Nissan,Manual,Gasoline,4,2014,Sedan
17763,18278,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
13750,50564,Accord,Honda,Automatic,Gasoline,4,2014,Sedan
19000,23311,Venza,Toyota,Automatic,Gasoline,4,2015,Wagon
16978,109,CorollaiM,Toyota,Automatic,Gasoline,4,2017,Hatchback
17188,26767,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
21988,18240,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
14324,16769,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
15399,32915,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
14200,107981,Odyssey,Honda,Automatic,Gasoline,6,2012,Minivan
15895,21699,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
25795,24299,Tundra,Toyota,Automatic,Gasoline,8,2015,Pickup
24000,51118,Tacoma,Toyota,Automatic,Gasoline,6,2013,Pickup
4999,133601,Civic,Honda,Automatic,Gasoline,4,2005,Sedan
17450,65251,Odyssey,Honda,Automatic,Gasoline,6,2012,Minivan
23988,24979,Odyssey,Honda,Automatic,Gasoline,6,2016,Minivan
10990,90000,Xterra,Nissan,Automatic,Gasoline,6,2012,SUV
16980,35000,Priusv,Toyota,Automatic,Hybrid,4,2014,Wagon
16733,4579,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
4799,142958,Corolla,Toyota,Automatic,Gasoline,4,2006,Sedan
14399,32023,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
23980,114949,Tundra,Toyota,Automatic,Flexible-Fuel,8,2013,Pickup
14988,38044,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
6990,108971,Altima,Nissan,Automatic,Gasoline,4,2010,Sedan
13250,7125,Sentra,Nissan,Automatic,Gasoline,4,2016,Sedan
8999,31841,Versa,Nissan,Automatic,Gasoline,4,2016,Sedan
24500,31211,RAV4,Toyota,Automatic,Gasoline,4,2016,SUV
7399,54634,Versa,Nissan,Automatic,Gasoline,4,2015,Sedan
7493,124574,Camry,Toyota,Automatic,Gasoline,4,2009,Sedan
4995,148262,Corolla,Toyota,Manual,Gasoline,4,2005,Sedan
11988,42568,Civic,Honda,Automatic,Gasoline,4,2013,Sedan
20995,81810,NV,Nissan,Automatic,Gasoline,8,2015,Van
11899,30281,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
4399,140574,Accord,Honda,Automatic,Gasoline,4,2003,Sedan
18998,23964,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
15399,28295,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
15980,72585,Armada,Nissan,Automatic,Gasoline,8,2011,SUV
11550,59005,Altima,Nissan,Automatic,Gasoline,4,2014,Sedan
5995,139038,Civic,Honda,Manual,Gasoline,4,2008,Coupe
14952,35912,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
15299,20634,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
20399,28468,Accord,Honda,Automatic,Gasoline,4,2016,Sedan
15477,24627,Civic,Honda,Automatic,Gasoline,4,2016,Sedan
15950,37825,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
13994,43259,Camry,Toyota,Automatic,Gasoline,4,2014,Sedan
14672,10609,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
6500,101229,Z,Nissan,Automatic,Gasoline,6,2004,Convertible
12700,67382,Maxima,Nissan,Automatic,Gasoline,6,2013,Sedan
17994,27425,Civic,Honda,Automatic,Gasoline,4,2016,Sedan
13995,27526,Corolla,Toyota,Automatic,Gasoline,4,2017,Sedan
16999,29020,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
10399,43208,Altima,Nissan,Automatic,Gasoline,4,2014,Sedan
16977,18441,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
25995,35680,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
22896,18552,Maxima,Nissan,Automatic,Gasoline,6,2017,Sedan
18000,19942,Accord,Honda,Automatic,Gasoline,4,2016,Sedan
8900,87000,Altima,Nissan,Automatic,Gasoline,4,2013,Coupe
25995,28025,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
8899,43151,Versa,Nissan,Automatic,Gasoline,4,2016,Sedan
14899,27883,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
6595,133172,Altima,Nissan,Automatic,Gasoline,6,2008,Coupe
20188,27766,Accord,Honda,Automatic,Gasoline,6,2015,Coupe
7800,160000,4Runner,Toyota,Automatic,Gasoline,8,2005,SUV
17499,30365,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
24000,62311,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
14785,39192,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
33477,46484,Tundra,Toyota,Automatic,Gasoline,8,2015,Pickup
18894,8011,Civic,Honda,Automatic,Gasoline,4,2017,Sedan
10495,87557,AccordCrosstour,Honda,Automatic,Gasoline,6,2010,SUV
6788,112148,Civic,Honda,Automatic,Gasoline,4,2010,Coupe
13892,4047,Sentra,Nissan,Automatic,Gasoline,4,2017,Sedan
18995,69074,Sienna,Toyota,Automatic,Gasoline,6,2013,Minivan
10950,72005,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
14457,36071,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
13641,35960,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
19000,28983,Avalon,Toyota,Automatic,Gasoline,6,2015,Sedan
13910,95339,RAV4,Toyota,Automatic,Gasoline,4,2014,SUV
27888,22464,Titan,Nissan,Automatic,Gasoline,8,2017,Pickup
30000,17763,Pilot,Honda,Automatic,Gasoline,6,2016,SUV
28300,27852,Tacoma,Toyota,Automatic,Gasoline,6,2016,Pickup
16500,23710,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
19399,19640,Pathfinder,Nissan,Automatic,Gasoline,6,2016,SUV
12988,14646,Sentra,Nissan,Automatic,Gasoline,4,2017,Sedan
15899,24150,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
19788,30910,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
16995,36000,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
11995,70965,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
13399,15533,Fit,Honda,Automatic,Gasoline,4,2016,Hatchback
17280,40221,Accord,Honda,Automatic,Gasoline,4,2016,Sedan
10719,67284,Sentra,Nissan,Automatic,Gasoline,4,2015,Sedan
